offer_id	first_day_exposition	last_day_exposition	last_price	floor	open_plan	rooms	studio	area	kitchen_area	living_area	agent_fee	renovation	offer_type	category_type	unified_address	building_id
8308010880381283754	2017-10-27T00:00:00+03:00	2018-04-11T00:00:00+03:00	9650000.0	7	False	2	False	57.0	10.5	31.0	0.0		1	2	Россия, Санкт-Петербург, улица Кораблестроителей, 32к1	7323709713868739342
3376106655841870111	2017-07-02T00:00:00+03:00	2017-07-12T00:00:00+03:00	35000.0	1	False	3	False	70.0	10.0	46.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Камышовая улица, 34к2	5332522568154709053
5655831242232436737	2018-03-21T00:00:00+03:00	2018-04-04T00:00:00+03:00	15000.0	2	False	1	False	45.0	9.0	18.0	50.0		2	2	Россия, Санкт-Петербург, территория Горелово, улица Коммунаров, 122	3416090607945581608
3375339907056046551	2017-02-28T00:00:00+03:00	2017-03-01T00:00:00+03:00	30000.0	8	False	2	False	60.0	14.0	38.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Коломяжский проспект, 15А	8326816884311632772
5433242580987134748	2015-01-22T00:00:00+03:00	2016-04-07T00:00:00+03:00	3250000.0	5	False	1	False	28.6		15.5		0.0	1	2	Россия, Санкт-Петербург, Белградская улица, 28к1	8054725992711071019
1896730477229201951	2017-01-08T00:00:00+03:00	2017-06-30T00:00:00+03:00	35000.0	4	False	2	False	67.0	12.0	39.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Дунайский проспект, 28к2	8331213854790600205
7496205435118068225	2017-12-04T00:00:00+03:00	2017-12-05T00:00:00+03:00	27000.0	8	False	1	False	45.0	14.0	24.0	100.0		2	2	Россия, Санкт-Петербург, проспект Авиаконструкторов, 2	8339249214498785621
8443979137565003777	2016-04-08T00:00:00+03:00	2017-03-20T00:00:00+03:00	1159000.0	4	False	2	False	54.0	9.0	30.0		3.0	1	2	Россия, Ленинградская область, Сланцевское городское поселение, Сланцы, улица Ленина, 24А	1341663197783124531
5511727563330648601	2016-09-16T00:00:00+03:00	2016-09-29T00:00:00+03:00	23000.0	2	False	2	False	46.0	7.0	30.0		0.0	2	2	Россия, Санкт-Петербург, улица Бабушкина, 115к4	406884867144472903
862262027074190592	2017-06-01T00:00:00+03:00	2018-04-28T00:00:00+03:00	2300000.0	5	False	3	False	62.0	6.0	43.0		3.0	1	2	Россия, Ленинградская область, Кингисепп, Театральная улица, 10Б	8888920487812097035
5175901685917399175	2018-07-19T00:00:00+03:00	2018-08-20T00:00:00+03:00	22000.0	10	False	1	False	37.0	8.0	17.0	100.0		2	2	Россия, Санкт-Петербург, улица Ворошилова, 7к2	5444831535989581818
3549827480206375169	2016-04-01T00:00:00+03:00	2016-04-08T00:00:00+03:00	4100000.0	1	False	2	False	49.5	7.1	28.6		11.0	1	2	Россия, Санкт-Петербург, Петергоф, Гостилицкое шоссе, 17к2	16478464857092415
2332956270710247972	2016-01-15T00:00:00+03:00	2017-03-17T00:00:00+03:00	10846650.0	9	False	2	False	77.7	14.83	35.39		0.0	1	2	Россия, Санкт-Петербург, Варшавская улица, 6к3	8541520145339054815
1876057141337707521	2017-08-22T00:00:00+03:00	2017-08-29T00:00:00+03:00	25000.0	17	False	1	False	43.0	10.0	17.0		1.0	2	2	Россия, Санкт-Петербург, Лыжный переулок, 4к1	3174938286544503373
236598655562441664	2018-05-22T00:00:00+03:00	2018-08-20T00:00:00+03:00	70000.0	6	False	3	False	131.0	18.0	57.0	50.0		2	2	Россия, Санкт-Петербург, Наличная улица, 55	757674457698621613
2666985232362250753	2017-12-16T00:00:00+03:00	2017-12-26T00:00:00+03:00	18000.0	3	False	1	False	36.0	9.0	18.0	50.0		2	2	Россия, Санкт-Петербург, проспект Ветеранов, 160	6845097171321796742
7171761374354062540	2015-04-12T00:00:00+03:00	2017-08-26T00:00:00+03:00	13800000.0	7	False	3	False	108.1	18.8	57.08		0.0	1	2	Россия, Санкт-Петербург, Свердловская набережная, 58	5164617829194191158
6279287428941165501	2015-08-25T00:00:00+03:00	2018-02-20T00:00:00+03:00	2700000.0	5	False	1	False	28.0	5.0	19.4		2.0	1	2	Россия, Санкт-Петербург, Русановская улица, 19к5	6563554046625816168
2554639205172647770	2018-08-01T00:00:00+03:00	2018-08-20T00:00:00+03:00	7550000.0	15	False	1	False	50.0	16.1	18.0			1	2	Россия, Санкт-Петербург, улица Бутлерова, 11к3	738332777738848595
5153034022901213163	2018-01-12T00:00:00+03:00	2018-05-07T00:00:00+03:00	4800000.0	10	False	2	False	46.9	8.5	27.1			1	2	Россия, Санкт-Петербург, проспект Просвещения, 76к1	561327474932263645
5565310413832387829	2018-06-06T00:00:00+03:00	2018-06-13T00:00:00+03:00	36000.0	2	False	0	True	40.0			100.0		2	2	Россия, Санкт-Петербург, Московский проспект, 73	4901520549922120761
647188120059843840	2018-04-23T00:00:00+03:00	2018-08-20T00:00:00+03:00	18000.0	9	False	2	False	58.0	10.0	34.0	50.0		2	2	Россия, Санкт-Петербург, посёлок Парголово, Юкковское шоссе, 10к3	3939370479520216696
7767371980394523137	2018-07-28T00:00:00+03:00	2018-08-20T00:00:00+03:00	9000000.0	12	False	3	False	97.2	14.8	53.9			1	2	Россия, Санкт-Петербург, Кондратьевский проспект, 62к3	1081182048329082447
2554639205086885215	2017-02-06T00:00:00+03:00	2017-02-10T00:00:00+03:00	5500000.0	11	False	2	False	52.5	7.3	32.0		0.0	1	2	Россия, Санкт-Петербург, Морская набережная, 9	7592134724320593767
931950973478768551	2018-03-23T00:00:00+03:00	2018-04-21T00:00:00+03:00	7200000.0	10	False	3	False	74.0	11.0	45.0			1	2	Россия, Санкт-Петербург, Ленинский проспект, 54	2190208629105094051
2439182185553576448	2018-05-17T00:00:00+03:00	2018-06-19T00:00:00+03:00	3317000.0	11	False	1	False	32.7	10.0	15.0			1	2	Россия, Санкт-Петербург, Комендантский проспект, 60к1	2153540495534756356
6276744355399895855	2015-03-06T00:00:00+03:00	2018-02-18T00:00:00+03:00	38000.0	10	False	1	False	47.0	11.0	20.0	50.0		2	2	Россия, Санкт-Петербург, улица Кораблестроителей, 30	8169603814449948267
7074351879232513792	2016-04-28T00:00:00+03:00	2016-08-12T00:00:00+03:00	2370000.0	14	False	1	False	26.5	5.1	14.2		10.0	1	2	Россия, Ленинградская область, Всеволожский район, поселок Мурино, бульвар Менделеева, 13	5096197306210342097
7621245106288812502	2018-08-16T00:00:00+03:00	2018-08-20T00:00:00+03:00	18000.0	5	False	1	False	30.0	9.0	17.0	50.0	11.0	2	2	Россия, Санкт-Петербург, проспект Тореза, 38к1	553031924619437496
268872722044480512	2017-01-23T00:00:00+03:00	2017-04-20T00:00:00+03:00	11300000.0	5	False	2	False	70.0	19.0	28.0		10.0	1	2	Россия, Санкт-Петербург, Московский проспект, 204	4373184457909325817
8532026381734912256	2017-02-17T00:00:00+03:00	2017-04-03T00:00:00+03:00	3750000.0	3	False	1	False	33.0	10.0	16.0		10.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Центральная улица, 52к1	2764443021095117817
5153034022899456394	2017-08-07T00:00:00+03:00	2018-05-09T00:00:00+03:00	13400000.0	17	False	2	False	105.0	32.8	36.4			1	2	Россия, Санкт-Петербург, Купчинская улица, 34к1	39004028942619860
4869958678979708416	2016-06-17T00:00:00+03:00	2016-06-23T00:00:00+03:00	24000.0	7	False	1	False	38.0			90.0	3.0	2	2	Россия, Санкт-Петербург, улица Есенина, 30	4752941791002654654
5960873997529594369	2018-03-07T00:00:00+03:00	2018-08-20T00:00:00+03:00	6100000.0	5	False	3	False	82.5	10.0			3.0	1	2	Россия, Санкт-Петербург, посёлок Парголово, улица Первого Мая, 107к7	8685649315768240624
2554639205172772604	2015-08-28T00:00:00+03:00	2018-08-20T00:00:00+03:00	7500000.0	16	False	2	False	62.9	13.8	33.0			1	2	Россия, Санкт-Петербург, улица Матроса Железняка, 57	2564689027470597295
3695086873506140416	2018-03-09T00:00:00+03:00	2018-04-08T00:00:00+03:00	20000.0	8	False	1	False	49.0			55.0		2	2	Россия, Санкт-Петербург, Новоколомяжский проспект, 4к1	2438740796033479534
4171957174675332353	2016-05-20T00:00:00+03:00	2018-05-30T00:00:00+03:00	24000.0	13	False	1	False	40.0	12.0	18.0	50.0	10.0	2	2	Россия, Санкт-Петербург, Мебельная улица, 19к2	8602447095160140772
2414291937521991680	2017-12-01T00:00:00+03:00	2018-01-20T00:00:00+03:00	40000.0	9	False	2	False	58.0	7.0	34.0	50.0	10.0	2	2	Россия, Санкт-Петербург, улица Маршала Казакова, 24к1	5809952634093982875
5360003	2016-02-09T00:00:00+03:00	2018-08-20T00:00:00+03:00	4300000.0	3	False	1	False	41.0	11.0	19.0		10.0	1	2	Россия, Санкт-Петербург, Индустриальный проспект, 40к1	5624931055756464386
6931342627580493312	2017-12-08T00:00:00+03:00	2018-01-07T00:00:00+03:00	23000.0	12	False	2	False	54.0			50.0		2	2	Россия, Санкт-Петербург, Искровский проспект, 3к2	6674859233784006626
4861361798282411265	2016-06-18T00:00:00+03:00	2016-06-21T00:00:00+03:00	2710000.0	13	False	1	False	40.8	9.7	18.6		2.0	1	2	Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, Старорусский проспект, 6	7423300724866729798
123008630793268992	2018-02-01T00:00:00+03:00	2018-03-27T00:00:00+03:00	16000.0	6	False	1	False	42.0	12.0	20.0	90.0		2	2	Россия, Санкт-Петербург, проспект Авиаконструкторов, 32	262308617528631546
3375339906912926747	2016-11-26T00:00:00+03:00	2017-05-16T00:00:00+03:00	45000.0	2	False	3	False	80.0	9.0	54.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Конный переулок, 1	5519438010432555648
5908416521405363677	2017-02-19T00:00:00+03:00	2017-03-23T00:00:00+03:00	3652000.0	15	False	2	False	41.5				0.0	1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Охтинская аллея, 16	2600536765669241625
6313278140540731136	2017-05-27T00:00:00+03:00	2017-06-10T00:00:00+03:00	35000.0	11	False	2	False	82.0	13.0	47.0		10.0	2	2	Россия, Санкт-Петербург, Коломяжский проспект, 15к1	123093618273108043
9163642543847826688	2018-02-15T00:00:00+03:00	2018-04-08T00:00:00+03:00	2880000.0	8	False	1	False	40.03	12.0	15.2		2.0	1	2	Россия, Ленинградская область, Ломоносовский район, Аннинское городское поселение, городской посёлок Новоселье, Питерский проспект, 11	5608192628943854411
7516885188513795329	2016-11-17T00:00:00+03:00	2016-12-05T00:00:00+03:00	225000.0	1	False	2	False	45.0			50.0	7.0	2	2	Россия, Санкт-Петербург, проспект Кузнецова, 23к1	2929603598081674534
3471998191397481217	2017-10-15T00:00:00+03:00	2017-10-15T00:00:00+03:00	10000.0	11	False	1	False	36.0				3.0	2	2	Россия, Ленинградская область, Тихвин, улица Ярослава Иванова, 3	449936417269487666
5141797489724251189	2016-10-03T00:00:00+03:00	2016-11-27T00:00:00+03:00	22000.0	1	False	2	False	56.0	7.0	31.0		0.0	2	2	Россия, Санкт-Петербург, улица Партизана Германа, 33к3	2977964473708472291
321088581220884993	2015-04-12T00:00:00+03:00	2017-04-19T00:00:00+03:00	20797560.0	8	False	3	False	98.0	15.1	53.6		0.0	1	2	Россия, Санкт-Петербург, улица Чапаева, 16	4738629787144772436
782542499045040300	2017-02-16T00:00:00+03:00	2017-02-16T00:00:00+03:00	23000.0	10	False	1	False	36.0	9.0	16.0		0.0	2	2	Россия, Санкт-Петербург, улица Савушкина, 137к2	3173654661061918342
7621245108068623804	2018-04-04T00:00:00+03:00	2018-08-08T00:00:00+03:00	8500000.0	23	False	2	False	62.2	11.2	38.3	0.0		1	2	Россия, Санкт-Петербург, Пулковское шоссе, 38к7	6690775821291644660
5295626	2016-02-03T00:00:00+03:00	2016-03-04T00:00:00+03:00	9850000.0	1	False	1	False	60.0	22.8	41.3		1.0	1	2	Россия, Санкт-Петербург, улица Жуковского, 34	8454294230642424662
1254225624363378433	2018-06-10T00:00:00+03:00	2018-06-21T00:00:00+03:00	27000.0	6	False	1	False	62.0	16.0	41.0	50.0		2	2	Россия, Санкт-Петербург, посёлок Парголово, улица Фёдора Абрамова, 15	9093678352341548617
521662467758709248	2016-07-27T00:00:00+03:00	2016-08-03T00:00:00+03:00	9000.0	5	False	2	False	54.0			100.0	0.0	2	2	Россия, Ленинградская область, Сланцевское городское поселение, Сланцы, улица Кирова, 18А	1340925602348881404
3376106657784102263	2017-10-01T00:00:00+03:00	2017-10-04T00:00:00+03:00	35000.0	7	False	3	False	60.0	10.0	58.0	100.0	0.0	2	2	Россия, Санкт-Петербург, проспект Просвещения, 28	6354249340138182797
8828019590124585728	2018-03-27T00:00:00+03:00	2018-08-20T00:00:00+03:00	4150000.0	12	False	1	False	38.2	9.7	20.1		1.0	1	2	Россия, Санкт-Петербург, Рыбацкий проспект, 25к1	6889498594036003743
6302977522901505368	2016-08-17T00:00:00+03:00	2016-09-08T00:00:00+03:00	30000.0	6	False	1	False	49.0	14.0	27.0		0.0	2	2	Россия, Санкт-Петербург, Новоколомяжский проспект, 11	5434175401916755133
7521881594562608006	2017-10-03T00:00:00+03:00	2018-08-20T00:00:00+03:00	100000.0	5	False	3	False	85.0	10.0	70.0	50.0		2	2	Россия, Санкт-Петербург, Пионерская улица, 50	3024905028418627748
908964581798176256	2017-11-10T00:00:00+03:00	2018-01-23T00:00:00+03:00	2550000.0	21	True	0	False	26.0		18.0		10.0	1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Новая улица, 13к2	7621053072404329978
3464020066934259126	2015-09-15T00:00:00+03:00	2016-10-26T00:00:00+03:00	13006480.0	4	False	2	False	88.6	27.0	16.1		5.0	1	2	Россия, Санкт-Петербург, Красногвардейский район, Республиканская улица, 24к1	7871770917864483519
